1.903298399999999932e-02,9.803921570000000418e-01
7.767672541999999680e+00,9.803921570000000418e-01
8.243350108999999648e+00,9.803921570000000418e-01
8.528053590000000739e+00,1.034858387999999962e+00
8.748076355000000248e+00,1.034858387999999962e+00
9.050295453000000379e+00,1.034858387999999962e+00
9.363041892000000033e+00,9.803921570000000418e-01
9.852313848999999735e+00,1.034858387999999962e+00
1.063472271000000013e+01,1.034858387999999962e+00
1.119055069999999930e+01,1.034858387999999962e+00
1.187583884000000012e+01,1.034858387999999962e+00
1.249641867000000062e+01,1.089324619000000105e+00
1.260297616999999981e+01,1.089324619000000105e+00
1.271044228999999959e+01,1.089324619000000105e+00
1.314954892999999991e+01,1.089324619000000105e+00
1.419393477000000026e+01,1.034858387999999962e+00
1.443703140000000040e+01,1.034858387999999962e+00
1.480950509000000004e+01,1.034858387999999962e+00
1.506314446999999923e+01,1.034858387999999962e+00
1.532112788000000059e+01,1.034858387999999962e+00
1.532112788000000059e+01,1.034858387999999962e+00
1.545177179999999950e+01,1.034858387999999962e+00
1.625936476000000042e+01,1.034858387999999962e+00
1.740219211000000143e+01,1.034858387999999962e+00
1.831155518999999998e+01,1.089324619000000105e+00
1.943309990999999926e+01,1.034858387999999962e+00
2.115522088999999895e+01,1.034858387999999962e+00
2.264216489000000010e+01,1.034858387999999962e+00
2.464889452999999975e+01,9.803921570000000418e-01
2.402872822000000141e+01,1.034858387999999962e+00
2.507105113000000074e+01,9.803921570000000418e-01
2.706203649000000055e+01,9.803921570000000418e-01
3.073814913000000004e+01,9.259259260000000102e-01
3.461811260000000345e+01,9.259259260000000102e-01
2.954257359999999943e-01,2.832244009000000062e+00
3.327131620000000067e-01,2.886710240000000205e+00
2.468400821999999994e+00,1.742919389999999957e+00
4.397085740999999715e+00,1.797385621000000100e+00
5.123146589000000084e+00,1.851851852000000020e+00
4.746274663000000338e+00,1.797385621000000100e+00
5.868532550000000292e+00,1.960784314000000084e+00
6.722740607999999618e+00,1.742919389999999957e+00
7.443769466000000001e+00,1.797385621000000100e+00
7.700928777999999753e+00,1.797385621000000100e+00
7.014231220000000100e+00,1.797385621000000100e+00
8.242206505000000405e+00,1.797385621000000100e+00
8.972447755999999330e+00,1.906318082999999941e+00
1.010491335999999940e+01,1.960784314000000084e+00
1.128398980999999957e+01,2.069716775999999925e+00
1.228395356000000049e+01,2.069716775999999925e+00
1.360156066000000052e+01,2.069716775999999925e+00
1.468171114999999993e+01,2.069716775999999925e+00
1.571364943999999930e+01,2.069716775999999925e+00
1.667592359000000002e+01,2.069716775999999925e+00
1.710616042999999920e+01,2.069716775999999925e+00
1.910252011000000039e+01,2.069716775999999925e+00
2.010092088000000032e+01,2.069716775999999925e+00
1.063314899999999952e+01,1.906318082999999941e+00
1.197511075000000069e+01,2.015250544999999782e+00
1.325946796999999933e+01,2.069716775999999925e+00
1.862207285999999939e+01,2.069716775999999925e+00
1.846479499999999874e+01,2.015250544999999782e+00
5.390860007999999759e+00,1.906318082999999941e+00
1.508209155000000079e+00,2.777777777999999920e+00
3.805364640000000076e+00,2.886710240000000205e+00
5.528920680999999782e+00,2.995642702000000046e+00
5.817945716999999739e+00,2.941176470999999903e+00
6.333461407999999793e+00,2.995642702000000046e+00
6.721372767000000081e+00,2.941176470999999903e+00
7.132976915999999612e+00,2.941176470999999903e+00
8.101847040000000888e+00,2.941176470999999903e+00
9.601320876000000837e+00,2.995642702000000046e+00
7.634193598999999608e+00,3.050108932000000106e+00
8.745002166000000798e+00,3.104575162999999804e+00
1.018919335000000004e+01,3.050108932000000106e+00
1.099835507000000057e+01,3.050108932000000106e+00
1.177140009000000020e+01,3.050108932000000106e+00
1.228190859999999951e+01,3.050108932000000106e+00
1.325713799000000037e+01,3.104575162999999804e+00
1.418894683000000079e+01,3.104575162999999804e+00
1.531602716000000086e+01,2.995642702000000046e+00
1.681547566000000060e+01,2.995642702000000046e+00
1.625410202000000126e+01,2.941176470999999903e+00
2.539022800000000080e-02,3.921568627000000085e+00
6.342425109999999533e-01,3.812636165999999882e+00
6.963352430000000481e-01,3.812636165999999882e+00
8.907529520000000423e-01,3.812636165999999882e+00
9.947075060000000191e-01,3.812636165999999882e+00
1.397002934000000085e+00,3.812636165999999882e+00
1.457588920000000066e+00,3.812636165999999882e+00
1.560024526000000078e+00,3.867102397000000025e+00
1.641559824000000001e+00,3.867102397000000025e+00
1.742085840999999968e+00,3.867102397000000025e+00
1.848767880999999891e+00,3.867102397000000025e+00
1.995585409999999893e+00,3.867102397000000025e+00
2.135830025999999826e+00,3.921568627000000085e+00
2.364902539000000026e+00,3.976034857999999783e+00
2.826570298000000037e+00,3.867102397000000025e+00
2.949154543000000128e+00,3.867102397000000025e+00
3.129755187000000216e+00,3.867102397000000025e+00
3.293333077999999858e+00,3.867102397000000025e+00
3.524812669000000120e+00,3.867102397000000025e+00
