-9.308993500545542643e-02,1.039075932511528189e+00
-3.156827281002448915e-01,1.047955812093268380e+00
-3.849450197459834966e-01,1.043139749484764289e+00
-4.018865031773101726e-01,1.041506251652501991e+00
-4.178960613461845663e-01,1.043152478103728464e+00
-4.191306402192573333e-01,1.042389724654940952e+00
-4.203599933616504747e-01,1.041628190799531506e+00
-4.221942971801262434e-01,1.040488178054262303e+00
-4.228031546119701556e-01,1.040108784215290738e+00
