0.019032984,0.980392157
7.767672542,0.980392157
8.243350109,0.980392157
8.52805359,1.034858388
8.748076355,1.034858388
9.050295453,1.034858388
9.363041892,0.980392157
9.852313849,1.034858388
10.63472271,1.034858388
11.1905507,1.034858388
11.87583884,1.034858388
12.49641867,1.089324619
12.60297617,1.089324619
12.71044229,1.089324619
13.14954893,1.089324619
14.19393477,1.034858388
14.4370314,1.034858388
14.80950509,1.034858388
15.06314447,1.034858388
15.32112788,1.034858388
15.32112788,1.034858388
15.4517718,1.034858388
16.25936476,1.034858388
17.40219211,1.034858388
18.31155519,1.089324619
19.43309991,1.034858388
21.15522089,1.034858388
22.64216489,1.034858388
24.64889453,0.980392157
24.02872822,1.034858388
25.07105113,0.980392157
27.06203649,0.980392157
30.73814913,0.925925926
34.6181126,0.925925926
0.295425736,2.832244009
0.332713162,2.88671024
2.468400822,1.74291939
4.397085741,1.797385621
5.123146589,1.851851852
4.746274663,1.797385621
5.86853255,1.960784314
6.722740608,1.74291939
7.443769466,1.797385621
7.700928778,1.797385621
7.01423122,1.797385621
8.242206505,1.797385621
8.972447756,1.906318083
10.10491336,1.960784314
11.28398981,2.069716776
12.28395356,2.069716776
13.60156066,2.069716776
14.68171115,2.069716776
15.71364944,2.069716776
16.67592359,2.069716776
17.10616043,2.069716776
19.10252011,2.069716776
20.10092088,2.069716776
10.633149,1.906318083
11.97511075,2.015250545
13.25946797,2.069716776
18.62207286,2.069716776
18.464795,2.015250545
5.390860008,1.906318083
1.508209155,2.777777778
3.80536464,2.88671024
5.528920681,2.995642702
5.817945717,2.941176471
6.333461408,2.995642702
6.721372767,2.941176471
7.132976916,2.941176471
8.10184704,2.941176471
9.601320876,2.995642702
7.634193599,3.050108932
8.745002166,3.104575163
10.18919335,3.050108932
10.99835507,3.050108932
11.77140009,3.050108932
12.2819086,3.050108932
13.25713799,3.104575163
14.18894683,3.104575163
15.31602716,2.995642702
16.81547566,2.995642702
16.25410202,2.941176471
0.025390228,3.921568627
0.634242511,3.812636166
0.696335243,3.812636166
0.890752952,3.812636166
0.994707506,3.812636166
1.397002934,3.812636166
1.45758892,3.812636166
1.560024526,3.867102397
1.641559824,3.867102397
1.742085841,3.867102397
1.848767881,3.867102397
1.99558541,3.867102397
2.135830026,3.921568627
2.364902539,3.976034858
2.826570298,3.867102397
2.949154543,3.867102397
3.129755187,3.867102397
3.293333078,3.867102397
3.524812669,3.867102397
4.470822076,3.867102397
4.74460676,3.867102397
5.209058504,3.921568627
5.528051389,3.921568627
5.866578794,3.921568627
6.33234848,4.030501089
6.777432351,4.030501089
7.378034337,4.030501089
7.763650217,4.030501089
8.239157671,3.976034858
8.81826607,3.976034858
9.681579751,3.976034858
10.45042998,3.976034858
9.279070405,4.030501089
11.09049712,3.921568627
11.67003839,3.976034858
12.38480401,3.921568627
13.36832733,3.921568627
13.94809225,3.921568627
14.55300074,3.921568627
15.44419897,3.921568627
16.11399143,3.921568627
18.45898915,3.867102397
0.00532213,4.901960784
0.018385502,4.793028322
0.020531166,4.793028322
0.023719304,4.793028322
0.039813865,4.901960784
0.053591822,4.901960784
0.206737216,4.901960784
0.275932803,4.793028322
0.404325325,4.956427015
0.587477304,4.847494553
0.726406623,4.847494553
0.846361033,4.847494553
0.784093272,4.847494553
0.79085973,4.248366013
0.953185256,4.901960784
1.082666139,4.847494553
1.272207547,4.847494553
1.613649893,4.847494553
1.912336401,4.793028322
2.081803683,4.793028322
2.209289401,4.793028322
2.50937652,4.793028322
2.574308613,4.357298475
2.778461326,4.956427015
3.209938341,4.901960784
3.524160686,4.956427015
3.771864533,4.956427015
4.036978823,4.956427015
4.432242531,4.901960784
5.164108581,4.956427015
4.784134884,5.010893246
5.621741163,4.956427015
6.172113086,4.956427015
6.892360465,5.010893246
7.503147142,5.010893246
7.962625674,5.010893246
8.522297377,5.010893246
9.680057551,4.901960784
12.38285679,4.847494553
16.80894458,5.283224401
20.26088768,5.392156863
15.17922852,5.82788671
13.70891675,5.773420479
12.17254765,5.718954248
11.27689492,5.773420479
9.844206848,5.882352941
10.71677827,5.773420479
9.276324403,5.773420479
8.449069495,5.82788671
7.961521015,5.82788671
7.375850918,5.773420479
6.330474516,5.773420479
6.891404285,5.82788671
5.914688311,5.82788671
5.119688599,5.82788671
5.717177437,5.82788671
5.479537844,5.82788671
4.783515423,5.773420479
4.211472386,5.773420479
4.507402157,5.882352941
3.968451902,5.773420479
3.707837875,5.773420479
3.43504795,5.773420479
3.076059126,5.773420479
3.236830571,5.773420479
2.825655409,5.773420479
2.551976408,5.664488017
2.404649417,5.82788671
2.190245295,5.773420479
2.029125181,5.718954248
1.848203671,5.664488017
1.655067538,5.610021786
1.741570297,5.610021786
1.55956286,5.610021786
1.420495477,5.610021786
1.315987981,5.610021786
1.22956513,5.610021786
1.110454993,5.610021786
1.002883265,5.610021786
0.921244491,5.610021786
0.853467467,5.610021786
0.751404428,5.610021786
0.696122734,5.610021786
0.65595339,5.610021786
0.602556118,5.610021786
0.577510334,5.610021786
0.475057473,5.610021786
0.414703166,5.718954248
0.374533606,5.664488017
0.255591915,5.718954248
0.213847701,5.773420479
0.201507748,5.773420479
0.183542547,5.664488017
0.136354211,5.718954248
0.128485973,5.718954248
0.115056076,5.82788671
0.106591267,5.82788671
0.097914305,5.82788671
0.098762012,5.065359477
0.089184038,5.773420479
0.081924095,5.773420479
0.079187648,5.82788671
0.064043161,5.773420479
0.058332385,5.773420479
0.045214242,5.882352941
0.040489382,5.82788671
0.037830385,5.82788671
0.034750838,5.82788671
0.03085657,5.718954248
0.02907601,5.718954248
0.018539361,5.718954248
0.007102149,5.882352941
0.005695312,5.82788671
0.001203982,6.862745098
0.001344491,6.862745098
0.006094549,6.862745098
0.007472101,6.862745098
0.010230529,6.644880174
0.011137138,6.644880174
0.026480586,6.318082789
0.025812424,6.808278867
0.049633398,6.753812636
0.085461213,6.862745098
0.106573523,6.808278867
0.130662353,6.808278867
0.199763357,6.97167756
0.421723781,6.862745098
0.504046517,6.808278867
1.055065122,6.917211329
1.432290123,6.917211329
